marca,anio,localizacion,kilometraje,combustible,distintivo_ambiental,garantia,cambio,carroceria,plazas,potencia,puertas,color,precio,vendedor,consumo_medio,certificado,fecha_extraccion,referencia,url,ruta_imagen
DS 7 Crossback 1.2 PureTech So Chic,05/2021,Madrid,55.095 km,Gasolina,C,12 meses,Automático,"4x4, SUV o pickup",,130 cv,5 Puertas,Azul,21.699 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:44:39.809674,ref15503938,https://www.autocasion.com/coches-segunda-mano/ds-ds7-crossback-ocasion/ds-7-1-2-puretech-so-chic-167c08e720ecd4-ref15503938,img/coches/15503938-0-10103222267c0c23e93c0c8.37882149.jpeg
RENAULT Mégane 1.5dCi Energy Zen 81kW,12/2017,Madrid,62.251 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Rojo,14.399 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,70
litros/100 km",No,2025-03-05 03:44:48.838437,ref15483485,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-1-5dci-energy-zen-110-ref15483485,img/coches/15483485-0-418008801167bce5d9b85c04.50046003.jpeg
TOYOTA Auris 1.8 Hybrid Advance,04/2016,Madrid,108.186 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina mediana o grande,,136 cv,5 Puertas,Blanco,13.899 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:44:57.161584,ref15496048,https://www.autocasion.com/coches-segunda-mano/toyota-auris-ocasion/1-8-hybrid-advance-167bf3f6394100-ref15496048,img/coches/15496048-0-126624439767bf3f75042395.69906968.jpeg
BMW X4 xDrive 30dA,07/2014,Madrid,64.974 km,Diesel,C,12 meses,Automático,Coupe,5 asientos,258 cv,5 Puertas,Blanco,26.099 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,90
litros/100 km",No,2025-03-05 03:45:06.649736,ref15472708,https://www.autocasion.com/coches-segunda-mano/bmw-x4-ocasion/x4-xdrive-30d-ref15472708,img/coches/15472708-0-252541447567b8f48b6260b1.80335941.jpeg
OPEL Corsa 1.2 XEL S/S Edition 75,12/2019,Madrid,41.422 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,75 cv,5 Puertas,Blanco,10.499 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:45:18.582893,ref15472693,https://www.autocasion.com/coches-segunda-mano/opel-corsa-ocasion/corsa-1-2-xel-s-s-edition-75-ref15472693,img/coches/15472693-0-259291337267b8f47b8cbba3.95848494.jpeg
DACIA Logan MCV 0.9 TCE Stepway Comfort,11/2018,Madrid,50.559 km,Gasolina,C,12 meses,Manual,Stationwagon,5 asientos,90 cv,5 Puertas,Negro,"11.499 €
4%
10.999 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,90
litros/100 km",No,2025-03-05 03:45:27.872557,ref15470900,https://www.autocasion.com/coches-segunda-mano/dacia-logan-ocasion/logan-mcv-0-9-tce-stepway-4-75-ref15470900,img/coches/15470900-0-372411058867b8a559cdfab0.97813319.jpeg
PEUGEOT 208 1.2 PureTech S&S Style 110,08/2016,Madrid,92.850 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Naranja,7.899 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 03:45:38.555053,ref15470894,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-2-puretech-s-s-style-110-ref15470894,img/coches/15470894-0-262276043967b8a553e63d16.79985681.jpeg
BMW Serie 1 118iA,06/2019,Madrid,78.432 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,136 cv,5 Puertas,Azul,18.899 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,60
litros/100 km",No,2025-03-05 03:45:48.894049,ref15470898,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/118ia-10-ref15470898,img/coches/15470898-0-219008269867b8a557d2ef70.24129374.jpeg
NISSAN X-Trail 1.3 DIG-T N-Connecta 4x2 DCT,02/2022,Madrid,40.028 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,160 cv,5 Puertas,Blanco,"24.799 €
4%
23.899 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,30
litros/100 km",No,2025-03-05 03:45:59.982152,ref15470885,https://www.autocasion.com/coches-segunda-mano/nissan-x-trail-ocasion/x-trail-1-3-dig-t-n-connecta-4x2-dct-ref15470885,img/coches/15470885-0-314227460367b8a54b28eba3.12481911.jpeg
SEAT León 1.4 TSI e-HYBRID FR Go,10/2020,Madrid,58.561 km,,,12 meses,Automático,Berlina mediana o grande,,204 cv,5 Puertas,Gris,21.799 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:46:08.244298,ref15470897,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-1-4-tsi-e-hybrid-fr-go-167b8a53aa38d2-ref15470897,img/coches/15470897-0-38459698267b8a556e78ed7.02631329.jpeg
FORD S-Max S Max 2.0 TDCi EcoBlue Titanium,11/2020,Madrid,65.498 km,Diésel,,12 meses,Manual,Familiar,,150 cv,5 Puertas,Azul,"22.999 €
7%
21.499 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:46:15.883748,ref15470875,https://www.autocasion.com/coches-segunda-mano/ford-s-max-ocasion/s-max-2-0-tdci-ecoblue-titanium-167b8a53815f59-ref15470875,img/coches/15470875-0-376636094667b8a5494ef2b0.14074970.jpeg
RENAULT Koleos 2.0dCi Zen X-Tronic 130kW,02/2019,Madrid,152.774 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,175 cv,5 Puertas,Blanco,17.799 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,20
litros/100 km",No,2025-03-05 03:46:27.313132,ref15470852,https://www.autocasion.com/coches-segunda-mano/renault-koleos-ocasion/koleos-2-0dci-zen-x-tronic-130kw-ref15470852,img/coches/15470852-0-379095207067b8a54b9f0cd1.34515867.jpeg
TOYOTA Auris 1.2 Turbo Active,12/2015,Madrid,54.845 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,115 cv,5 Puertas,Azul,12.699 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:00.726047,ref15470822,https://www.autocasion.com/coches-segunda-mano/toyota-auris-ocasion/1-2-turbo-active-167b8a531b2f8a-ref15470822,img/coches/15470822-0-103769129867b8a53aa1e8d9.16057819.jpeg
NISSAN X-Trail 5P DIGT 120 kW 160 CV E6D DCT NCONN.,09/2020,Madrid,89.259 km,Gasolina,C,12 meses,Automático,"4x4, SUV o pickup",,160 cv,5 Puertas,Negro,"22.199 €
3%
21.499 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:09.271969,ref15470846,https://www.autocasion.com/coches-segunda-mano/nissan-x-trail-ocasion/5p-digt-120-kw-160-cv-e6d-dct-nconn-167b8a5341793e-ref15470846,img/coches/15470846-0-404107687367b8a545d870c4.29226451.jpeg
MAZDA CX-30 2.0 Skyactiv-G Mild-Hybrid Evolution 2WD,02/2021,Madrid,38.370 km,Gasolina y corriente eléctrica,ECO,12 meses,Manual,"4x4, SUV o pickup",,122 cv,5 Puertas,Blanco,"21.799 €
5%
20.799 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:18.733089,ref15470854,https://www.autocasion.com/coches-segunda-mano/mazda-cx-30-ocasion/2-0-skyactiv-g-mild-hybrid-evolution-2wd-167b8a534da3f7-ref15470854,img/coches/15470854-0-127728572867b8a54d93e419.59119676.jpeg
FIAT 500 1.0 Mild-Hybrid Sport,07/2021,Madrid,11.804 km,Gasolina y corriente eléctrica,ECO,12 meses,Manual,Berlina mediana o grande,,70 cv,3 Puertas,Rojo,"13.799 €
4%
13.299 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:27.173285,ref15470833,https://www.autocasion.com/coches-segunda-mano/fiat-500-ocasion/1-0-mild-hybrid-sport-167b8a532af9de-ref15470833,img/coches/15470833-0-102780288267b8a543de8229.79372030.jpeg
PEUGEOT 208 1.2 PureTech Active 110,11/2015,Madrid,104.273 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Blanco,"7.899 €
10%
7.099 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 03:47:37.663616,ref15470829,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-2-puretech-active-110-ref15470829,img/coches/15470829-0-309232491367b8a5407867a5.35850120.jpeg
AUDI Q3 2.0 TDI Ambiente,11/2014,Madrid,104.869 km,Diésel,,12 meses,Manual,"4x4, SUV o pickup",,140 cv,4 Puertas,Blanco,"17.599 €
3%
16.999 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:46.442181,ref15470819,https://www.autocasion.com/coches-segunda-mano/audi-q3-ocasion/2-0-tdi-ambiente-167b8a53151b6d-ref15470819,img/coches/15470819-0-259480697967b8a537f12248.76723093.jpeg
MAZDA Mazda3 3 2.0 Style,12/2015,Madrid,68.747 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,120 cv,5 Puertas,Rojo,12.799 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:47:54.310152,ref15470831,https://www.autocasion.com/coches-segunda-mano/mazda-mazda3-ocasion/3-2-0-style-167b8a5326bebd-ref15470831,img/coches/15470831-0-47441242567b8a542398148.04598705.jpeg
VOLKSWAGEN Touareg 3.0TDI V6 BMT R-Line 193kW Tiptronic,12/2016,Madrid,99.671 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,262 cv,5 Puertas,Blanco,28.099 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,80
litros/100 km",No,2025-03-05 03:48:04.961965,ref15466148,https://www.autocasion.com/coches-segunda-mano/volkswagen-touareg-ocasion/touareg-3-0tdi-v6-bmt-r-line-262-ref15466148,img/coches/15466148-0-323392191167b7a1634069c8.92215197.jpeg
TOYOTA Yaris 1.5 Dual VVT-iE Active,11/2018,Madrid,84.299 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,110 cv,5 Puertas,Blanco,12.099 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:48:14.478313,ref15466144,https://www.autocasion.com/coches-segunda-mano/toyota-yaris-ocasion/1-5-dual-vvt-ie-active-167b7a15860f49-ref15466144,img/coches/15466144-0-323774203567b7a15f7b3964.07155985.jpeg
BMW Serie 1 116dA M Sport,05/2020,Madrid,42.034 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,116 cv,5 Puertas,Azul,24.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,80
litros/100 km",No,2025-03-05 03:48:25.854911,ref15466126,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/116da-m-sport-ref15466126,img/coches/15466126-0-320288119467b7a165649281.53511712.jpeg
BMW X5 xDrive 30dA,02/2014,Madrid,123.267 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,258 cv,5 Puertas,Gris,25.899 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,20
litros/100 km",No,2025-03-05 03:48:37.023119,ref15466130,https://www.autocasion.com/coches-segunda-mano/bmw-x5-ocasion/x5-xdrive-30d-2-ref15466130,img/coches/15466130-0-403515580267b7a169809d21.67159273.jpeg
PEUGEOT 208 1.6BlueHDi Allure 100,09/2015,Madrid,114.586 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,100 cv,5 Puertas,Blanco,8.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,50
litros/100 km",No,2025-03-05 03:48:46.754651,ref15455814,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-6-bluehdi-allure-100-ref15455814,img/coches/15455814-0-310122812067b65c5d9c0f36.21091076.jpeg
DACIA Sandero 0.9 TCe SL Xplore,10/2019,Madrid,35.769 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,90 cv,5 Puertas,Blanco,"12.799 €
6%
11.999 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:48:54.823222,ref15461503,https://www.autocasion.com/coches-segunda-mano/dacia-sandero-ocasion/0-9-tce-sl-xplore-167b74c3bdac1c-ref15461503,img/coches/15461503-0-70094854467b74c9b54fab6.06196597.jpeg
AUDI Q2 1.6TDI Sport edition S tronic 85kW,04/2017,Madrid,105.716 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,116 cv,5 Puertas,Blanco,"20.899 €
3%
20.299 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 03:49:04.453335,ref15455796,https://www.autocasion.com/coches-segunda-mano/audi-q2-ocasion/q2-1-6tdi-sport-edition-s-tronic-116-ref15455796,img/coches/15455796-0-268771737767b65c5ee60269.26143845.jpeg
PEUGEOT 2008 1.5 BlueHDI S&S Allure 100,03/2019,Madrid,66.419 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,100 cv,5 Puertas,Gris,13.999 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,90
litros/100 km",No,2025-03-05 03:49:14.760185,ref15453113,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-5-bluehdi-s-s-allure-100-1-ref15453113,img/coches/15453113-0-162079726767b5fc347b5706.73915128.jpeg
RENAULT Captur 1.0 TCe LPG Techno,07/2024,Madrid,4.435 km,Gasolina,C,12 meses,Manual,"4x4, SUV o pickup",,100 cv,5 Puertas,Blanco,21.199 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:49:22.798963,ref15455805,https://www.autocasion.com/coches-km0/km-0/renault-captur-km0/1-0-tce-lpg-techno-167b6585524010-ref15455805,img/coches/15455805-0-321448794467b65c52c77912.04473274.jpeg
RENAULT Mégane 1.3 TCe R.S. Line ST,06/2022,Madrid,26.510 km,Gasolina,C,12 meses,Automático,Familiar,,159 cv,5 Puertas,Blanco,"24.299 €
6%
22.799 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:49:58.917163,ref15455787,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-1-3-tce-r-s-line-st-167b6585269250-ref15455787,img/coches/15455787-0-382724138267b65c519d3813.21885333.jpeg
CITROEN C3 1.2 PureTech S&S Feel 83,07/2019,Madrid,80.899 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,82 cv,5 Puertas,Blanco,8.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 03:50:08.507230,ref15455799,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-feel-82-ref15455799,img/coches/15455799-0-25087671767b65c6266ca51.88489777.jpeg
DACIA Sandero 0.9 TCe SL Xplore,06/2019,Madrid,24.601 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,90 cv,5 Puertas,Rojo,11.199 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:50:16.363172,ref15447754,https://www.autocasion.com/coches-segunda-mano/dacia-sandero-ocasion/0-9-tce-sl-xplore-167b50d7eb16aa-ref15447754,img/coches/15447754-0-323224736467b50d8b521e41.23739870.jpeg
PEUGEOT 3008 1.2 PureTech Allure EAT6,04/2018,Madrid,69.480 km,Gasolina,C,12 meses,Automático,"4x4, SUV o pickup",,130 cv,5 Puertas,Marrón,15.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:50:25.230410,ref15447741,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/1-2-puretech-allure-eat6-167b50d7d3f43c-ref15447741,img/coches/15447741-0-100220772667b50d949c1609.81567747.jpeg
OPEL Crossland 1.2 Turbo GS Line,07/2021,Madrid,33.990 km,Gasolina,C,12 meses,Manual,"4x4, SUV o pickup",,110 cv,5 Puertas,Blanco,"14.599 €
3%
14.099 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:50:32.793544,ref15447753,https://www.autocasion.com/coches-segunda-mano/opel-crossland-x-ocasion/1-2-turbo-gs-line-167b50d7e97eba-ref15447753,img/coches/15447753-0-162845546067b50d89dd04f1.34978841.jpeg
AUDI Q3 35 TDI Black line S tronic 110kW,08/2021,Madrid,72.464 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Blanco,31.399 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:50:43.060291,ref15447727,https://www.autocasion.com/coches-segunda-mano/audi-q3-ocasion/q3-35-tdi-black-line-s-tronic-110kw-ref15447727,img/coches/15447727-0-70771605067b50d8233eb66.17109702.jpeg
HYUNDAI Tucson 1.6 CRDi Mild-Hybrid Tecno Sky 2WD,12/2021,Madrid,82.018 km,Diésel,,12 meses,Automático,"4x4, SUV o pickup",,136 cv,5 Puertas,Blanco,23.999 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:50:51.716026,ref15445792,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/1-6-crdi-mild-hybrid-tecno-sky-2wd-167b4b5f40d04a-ref15445792,img/coches/15445792-0-254342436167b4b5feb7aaa8.52761962.jpeg
TOYOTA Corolla 1.8 Hybrid Style,06/2021,Madrid,40.399 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina mediana o grande,,1.222 cv,5 Puertas,Blanco,20.099 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:51:01.024843,ref15445781,https://www.autocasion.com/coches-segunda-mano/toyota-corolla-ocasion/1-8-hybrid-style-167b4b5f2444a4-ref15445781,img/coches/15445781-0-98591356767b4b60e5094f1.10082938.jpeg
KIA Sportage 1.6 CRDi Concept 4x2 115,10/2018,Madrid,50.709 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,115 cv,5 Puertas,Gris,17.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,90
litros/100 km",No,2025-03-05 03:51:12.261555,ref15445777,https://www.autocasion.com/coches-segunda-mano/kia-sportage-ocasion/sportage-1-6-crdi-concept-4x2-115-ref15445777,img/coches/15445777-0-37455903467b4b60a68a4d8.21541605.jpeg
SEAT León 1.0 TSI Style Go,08/2020,Madrid,33.566 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,110 cv,5 Puertas,Azul,16.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:51:20.776395,ref15445755,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-1-0-tsi-style-go-167b4b5ef40631-ref15445755,img/coches/15445755-0-110431504667b4b5fc0117b7.90558346.jpeg
KIA Sportage 1.6 CRDi Mild-Hybrid Black Edition 2WD,08/2021,Madrid,64.303 km,Gasolina y corriente eléctrica,ECO,12 meses,Manual,"4x4, SUV o pickup",,136 cv,5 Puertas,Blanco,"21.799 €
3%
21.199 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:51:28.901388,ref15445763,https://www.autocasion.com/coches-segunda-mano/kia-sportage-ocasion/1-6-crdi-mild-hybrid-black-edition-2wd-167b4b5f0519a4-ref15445763,img/coches/15445763-0-376919542367b4b5fa9ef952.75742478.jpeg
HYUNDAI i20 1.0 T-GDI Mild-Hybrid Klass,02/2021,Madrid,75.778 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina mediana o grande,,101 cv,5 Puertas,Azul,14.599 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:51:37.730896,ref15445771,https://www.autocasion.com/coches-segunda-mano/hyundai-i20-ocasion/1-0-t-gdi-mild-hybrid-klass-167b4b5f0e327d-ref15445771,img/coches/15445771-0-377802318667b4b604b399f7.92091240.jpeg
SKODA Octavia 1.5 TSI Ambition,04/2019,Madrid,40.943 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,150 cv,5 Puertas,Gris,"16.999 €
5%
16.199 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,20
litros/100 km",No,2025-03-05 03:51:48.945839,ref15433376,https://www.autocasion.com/coches-segunda-mano/skoda-octavia-ocasion/octavia-1-5-tsi-ambition-ref15433376,img/coches/15433376-0-397176590467b11d935e6494.70461210.jpeg
CITROEN C3 1.2 PureTech S&S Shine 110,08/2018,Madrid,48.305 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Blanco,10.099 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,60
litros/100 km",No,2025-03-05 03:51:59.557220,ref15422377,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-s-s-shine-110-ref15422377,img/coches/15422377-0-56156174867ae25e37c80b0.11822941.jpeg
FORD Kuga 1.5 EcoBoost Titanium FWD 150,05/2022,Madrid,41.918 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,150 cv,5 Puertas,Blanco,"21.099 €
3%
20.499 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,50
litros/100 km",No,2025-03-05 03:52:09.905404,ref15433381,https://www.autocasion.com/coches-segunda-mano/ford-kuga-ocasion/kuga-1-5-ecoboost-titanium-fwd-150-ref15433381,img/coches/15433381-0-57409152367b11d76055243.22217169.jpeg
SEAT León 1.6 TDI Style,11/2018,Madrid,113.008 km,Diésel,,12 meses,Manual,Familiar,,115 cv,5 Puertas,Blanco,"13.999 €
11%
12.399 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:52:18.502959,ref15433375,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-1-6-tdi-style-167b11d6e7bb2f-ref15433375,img/coches/15433375-0-296906572867b11d92663971.21555753.jpeg
"PEUGEOT 308 1,5 Blue-HDi Style",04/2019,Madrid,84.071 km,Diésel,,12 meses,Manual,Berlina mediana o grande,,130 cv,5 Puertas,Gris,"13.499 €
11%
11.999 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:52:45.623090,ref15433364,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/1-5-blue-hdi-style-167b11d6bb8ac3-ref15433364,img/coches/15433364-0-174384647867b11d7fcfeea9.32160742.jpeg
CITROEN C4 1.6BlueHDI S&S Live Edition 120,10/2016,Madrid,127.350 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,120 cv,5 Puertas,Negro,11.799 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 03:52:55.621962,ref15422382,https://www.autocasion.com/coches-segunda-mano/citroen-c4-ocasion/c4-1-6bluehdi-s-s-live-edition-120-ref15422382,img/coches/15422382-0-348701176067ae25ed0ae622.32820865.jpeg
HYUNDAI Tucson 1.6 Essence 2WD,10/2019,Madrid,40.692 km,Gasolina,C,12 meses,Manual,"4x4, SUV o pickup",,132 cv,5 Puertas,Negro,17.799 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:53:03.183065,ref15429926,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/1-6-essence-2wd-167afc6b959da6-ref15429926,img/coches/15429926-0-192599788467afc6c3bbe332.93191928.jpeg
SEAT León 1.2 TSI I-Tech,04/2015,Madrid,132.704 km,Gasolina,C,12 meses,Automático,Berlina mediana o grande,,110 cv,5 Puertas,Negro,"12.099 €
7%
11.299 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:53:11.181349,ref15433365,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-1-2-tsi-i-tech-167b11d6c2b492-ref15433365,img/coches/15433365-0-98366496267b11d810946a2.61476093.jpeg
HYUNDAI i20 1.2 Fresh,09/2017,Madrid,112.318 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,85 cv,5 Puertas,Rojo,"9.999 €
8%
9.199 €","AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 03:53:21.689704,ref15429912,https://www.autocasion.com/coches-segunda-mano/hyundai-i20-ocasion/i20-1-2-fresh-ref15429912,img/coches/15429912-0-105822724067afc6cbac1a67.41103436.jpeg
PEUGEOT 308 1.5BlueHDi S&S Allure 130,11/2019,Madrid,107.988 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,130 cv,5 Puertas,Plata,11.899 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,70
litros/100 km",No,2025-03-05 03:53:32.544596,ref15429914,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-5bluehdi-s-s-allure-130-ref15429914,img/coches/15429914-0-327067713767afc6cdeb1fe0.23671067.jpeg
TOYOTA Corolla 1.8 Hybrid Active Plus,04/2023,Madrid,31.424 km,Gasolina,C,12 meses,Automático,Berlina mediana o grande,,140 cv,5 Puertas,Gris,"22.999 €
3%
22.399 €","AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:53:40.891355,ref15429918,https://www.autocasion.com/coches-segunda-mano/toyota-corolla-ocasion/1-8-hybrid-active-plus-167afc6b7b3b46-ref15429918,img/coches/15429918-0-426618577667afc6d1a78a20.46695604.jpeg
